name,date_for_local_environment,lon,lat
   2008247N09121,6/09/2008 18:00,114.2,4.9
   2008248N14269,5/09/2008 12:00,-93,12.9
   2008248N08193,5/09/2008 6:00,-171.7,6.4
   2008248N05098,6/09/2008 0:00,99.7,11.1
   2008249N11315,7/09/2008 0:00,-56.9,11.8
   2008249N07137,6/09/2008 0:00,134.8,5
   2008249N07220,7/09/2008 12:00,-145.5,7.3
   2008249N18162,8/09/2008 12:00,152.1,17.8
   2008250N12091,7/09/2008 18:00,84.6,13.9
   2008251N11117,7/09/2008 6:00,112.8,9.9
   2008251N10122,8/09/2008 0:00,115.2,8.4
   2008251N07145,8/09/2008 0:00,148.8,6.6
   2008252N09101,9/09/2008 0:00,104.6,6.9
   2008252N05156,9/09/2008 12:00,153,2.1
   2008252N16294,9/09/2008 0:00,-65.5,15.8
   2008253N07201,9/09/2008 18:00,-163.5,7.4
   2008253N19072,10/09/2008 6:00,70.5,19
   2008253N13081,10/09/2008 18:00,84.5,14.8
   2008253N20148,10/09/2008 18:00,142.6,15.8
   2008254N13119,10/09/2008 0:00,119,13.3
   2008254N06326,11/09/2008 12:00,-36.3,9.3
   2008255N09216,12/09/2008 0:00,-144.6,9
   2008255N14097,12/09/2008 0:00,95.6,12.2
   2008255N21294,11/09/2008 12:00,-64.9,22.5
   2008256N08119,12/09/2008 12:00,115.7,10.9
   2008256N06203,13/09/2008 12:00,-154.1,8.7
   2008256N07282,12/09/2008 18:00,-78.8,5.9
   2008257N07264,14/09/2008 12:00,-94.2,8.8
   2008257N17088,15/09/2008 0:00,93,15.3
   2008257N17318,13/09/2008 12:00,-41.4,16
   2008257N23068,14/09/2008 6:00,69.5,19.2
   2008258N05283,15/09/2008 18:00,-82.2,5
   2008258N12215,15/09/2008 12:00,-139.3,6.9
   2008258N12256,15/09/2008 6:00,-108.5,9.9
   2008258N08107,15/09/2008 12:00,103.3,9.5
   2008259N05182,15/09/2008 12:00,-177.1,7.3
   2008259N18161,15/09/2008 12:00,162.2,18.8
   2008259N14148,16/09/2008 6:00,147.7,15.8
   2008259N10310,16/09/2008 6:00,-49.5,8.9
   2008260N08209,16/09/2008 18:00,-153.3,5.2
   2008260N26296,17/09/2008 6:00,-59.9,27.5
   2008260N05176,17/09/2008 12:00,166.5,7.1
   2008260N06275,17/09/2008 12:00,-83.2,7.5
   2008260N12122,17/09/2008 12:00,127.6,12.5
   2008260N16286,17/09/2008 12:00,-77.3,11.3
   2008261N14265,18/09/2008 6:00,-98.4,12.2
   2008261N06200,18/09/2008 0:00,-158,6.9
   2008262N10300,18/09/2008 6:00,-58.3,11.9
   2008262N13115,19/09/2008 0:00,114.6,12.2
   2008262N07140,19/09/2008 12:00,137.9,3.8
   2008262N18153,19/09/2008 12:00,149.7,13.9
   2008262N08208,20/09/2008 12:00,-156.5,9.8
   2008262N10258,19/09/2008 18:00,-103.1,12.1
   2008263N07347,19/09/2008 12:00,-14.4,6
   2008263N14138,21/09/2008 6:00,145.6,9.8
   2008263N04155,20/09/2008 18:00,157.6,8.8
   2008264N14258,20/09/2008 6:00,-100.7,14.4
   2008264N14264,22/09/2008 0:00,-104.6,17.4
   2008264N12119,21/09/2008 6:00,117.9,11.5
   2008265N19297,21/09/2008 0:00,-63.2,19.4
   2008265N12271,21/09/2008 18:00,-89.3,11.3
   2008265N04174,22/09/2008 0:00,175.1,5.9
   2008265N10196,22/09/2008 18:00,-165,8.2
   2008265N06273,23/09/2008 0:00,-92.3,5.9
   2008266N17084,23/09/2008 18:00,86.7,14.8
   2008266N05323,23/09/2008 0:00,-37,6.5
   2008266N14269,23/09/2008 6:00,-87.7,12.2
   2008267N08208,23/09/2008 18:00,-155.6,7.8
   2008267N07197,24/09/2008 18:00,-156.7,6.9
   2008268N19269,24/09/2008 6:00,-92.3,19.3
   2008269N17257,26/09/2008 6:00,-102,17.2
   2008269N06153,26/09/2008 6:00,147.9,9.4
   2008269N10203,26/09/2008 18:00,-148.9,9.3
   2008270N10226,27/09/2008 18:00,-137.4,11.9
   2008270N15243,27/09/2008 12:00,-117.4,15.3
   2008270N20267,27/09/2008 6:00,-86.1,19.2
   2008271N12092,27/09/2008 0:00,92,11.6
   2008271N08338,27/09/2008 12:00,-21.7,7.1
   2008272N01080,28/09/2008 12:00,82.3,-0.9
   2008273N09320,29/09/2008 6:00,-39.9,7.3
   2008273N10155,29/09/2008 12:00,156,9.4
   2008273N17278,29/09/2008 18:00,-84.9,17.6
   2008273N09257,30/09/2008 6:00,-103.8,8.7
   2008274N08167,30/09/2008 0:00,167.3,7.5
   2008274N08219,1/10/2008 0:00,-141.5,7.8
   2008275N07280,2/10/2008 6:00,-86.5,6.4
   2008276N17274,2/10/2008 6:00,-86.2,17.3
   2008276N14252,2/10/2008 18:00,-107.2,12.3
   2008276N11150,3/10/2008 0:00,145.7,9.2
   2008276N18155,4/10/2008 0:00,154.7,16.9
   2008276N12136,3/10/2008 6:00,131.7,9.4
   2008276N05146,3/10/2008 6:00,143.8,2.2
   2008277N07207,3/10/2008 6:00,-148.9,9.2
   2008277N09334,4/10/2008 12:00,-25.6,7.1
   2008277N06205,5/10/2008 6:00,-163.4,5.7
   2008278N03328,4/10/2008 18:00,-30.1,7.4
   2008278N15152,5/10/2008 0:00,154,15.9
   2008278N06321,5/10/2008 0:00,-42,7
   2008278N15281,5/10/2008 6:00,-83.5,16
   2008279N13129,5/10/2008 6:00,129,13.2
   2008279N21306,6/10/2008 0:00,-56,24
   2008280N12140,7/10/2008 12:00,135.4,7.4
   2008282N22138,8/10/2008 18:00,142.5,23.3
   2008282N10129,9/10/2008 0:00,127.6,9.7
   2008282N07332,10/10/2008 18:00,-36.7,7.9
   2008283N11304,11/10/2008 6:00,-62.2,12.9
   2008283N10153,11/10/2008 0:00,146.7,11.4
   2008283N07100,10/10/2008 0:00,97.8,5
   2008283N06278,9/10/2008 18:00,-81.9,5.5
   2008283N20137,10/10/2008 18:00,139.3,17.9
   2008283N12190,10/10/2008 12:00,-165,8.8
   2008284N16112,10/10/2008 18:00,114.1,15.2
   2008284N02155,11/10/2008 6:00,152.4,3.4
   2008284N10074,11/10/2008 0:00,73.3,10.2
   2008286N03008,12/10/2008 6:00,7.9,2.5
   2008286N01080,12/10/2008 6:00,80.3,1.2
   2008286N07265,13/10/2008 12:00,-88.7,10.1
   2008286N13280,12/10/2008 18:00,-79.6,13.3
   2008286N07262,13/10/2008 18:00,-104.5,8.4
   2008287N16135,13/10/2008 6:00,134.5,16.7
   2008287N10122,14/10/2008 18:00,115.2,14.6
   2008287N08079,13/10/2008 12:00,79.2,8.2
   2008287N10338,14/10/2008 12:00,-26.9,10.7
   2008288N10326,17/10/2008 0:00,-46.4,7.3
   2008288N08265,14/10/2008 18:00,-95.2,8.1
   2008288N17151,15/10/2008 6:00,151.6,18.1
   2008288N07206,15/10/2008 0:00,-157.5,9.8
   2008288N04067,15/10/2008 0:00,62.9,4.6
   2008288N02132,15/10/2008 18:00,127.6,4.8
   2008288N08192,15/10/2008 0:00,-166.4,7.9
   2008289N27200,16/10/2008 12:00,-168.6,27.7
   2008289N08215,15/10/2008 18:00,-144.1,6.8
   2008289N19122,15/10/2008 18:00,120.7,18.5
   2008289N10328,16/10/2008 0:00,-32.4,8.9
   2008290N15337,17/10/2008 12:00,-25.9,13.2
   2008290N08079,16/10/2008 18:00,76.9,9
   2008290N02008,16/10/2008 18:00,9.6,3.4
   2008291N07187,17/10/2008 12:00,-172.1,8.2
   2008291N07179,19/10/2008 0:00,-179.2,15
   2008291N07216,17/10/2008 18:00,-144.6,7.2
   2008291N26188,18/10/2008 12:00,-176.4,21.5
   2008292N06349,19/10/2008 6:00,-20.5,7
   2008292N02281,19/10/2008 12:00,-80,5.6
   2008292N19273,18/10/2008 12:00,-87.3,19
   2008292N05157,19/10/2008 18:00,147.7,5.6
   2008293N02085,20/10/2008 0:00,82.6,2.4
   2008293N04136,20/10/2008 6:00,132.7,4.7
   2008295N08101,22/10/2008 0:00,97.1,6.2
   2008295N12258,22/10/2008 6:00,-104.9,11.6
   2008295N16277,21/10/2008 18:00,-82.1,15
   2008295N06192,23/10/2008 0:00,-170.4,6.2
   2008295N22311,22/10/2008 0:00,-48.8,21.6
   2008295N02126,22/10/2008 0:00,125.1,0.2
   2008296N11070,22/10/2008 12:00,72.7,12
   2008296N12300,23/10/2008 6:00,-55.8,11.1
   2008296N17200,23/10/2008 12:00,-159.6,13.3
   2008296N09318,22/10/2008 18:00,-42.2,8.5
   2008297N05169,24/10/2008 0:00,167.4,8.8
   2008297N05346,24/10/2008 0:00,-14.3,5.6
   2008297N22309,24/10/2008 6:00,-50.2,17.6
   2008297N07278,23/10/2008 12:00,-82.3,6.9
   2008297N11161,24/10/2008 12:00,157.3,14.5
   2008297N06135,24/10/2008 0:00,137.4,6.1
   2008297N10154,24/10/2008 18:00,148.3,9.7
   2008298N09233,24/10/2008 18:00,-123.9,10.1
   2008298N08226,25/10/2008 12:00,-132.3,11.1
   2008298N08207,25/10/2008 12:00,-158.1,11.5
   2008298N27163,25/10/2008 18:00,169.1,22.7
   2008299N02123,25/10/2008 0:00,123.3,1.8
   2008299N08221,26/10/2008 18:00,-144.5,8.7
   2008299N06165,26/10/2008 12:00,166.2,8.5
   2008299N11330,26/10/2008 0:00,-30,12.4
   2008300N13271,28/10/2008 12:00,-105.2,9.2
   2008300N27192,27/10/2008 6:00,-163.9,28.8
   2008300N02137,27/10/2008 18:00,128.3,5.7
   2008300N08200,27/10/2008 18:00,-159.6,10.5
   2008301N03328,28/10/2008 12:00,-31.2,8.8
   2008301N04333,29/10/2008 6:00,-20.6,10.9
   2008302N15312,28/10/2008 18:00,-46.6,10.7
   2008302N08244,29/10/2008 0:00,-112.4,11.1
   2008303N10241,1/11/2008 6:00,-123,10.4
   2008303N08092,31/10/2008 0:00,88.9,3.3
   2008303N21194,30/10/2008 6:00,-171,25.3
   2008303N10280,29/10/2008 18:00,-80,10.2
   2008303N11322,1/11/2008 6:00,-40.1,11.5
   2008304N01105,30/10/2008 12:00,104,5.7
   2008304N05124,30/10/2008 6:00,123.7,4.2
   2008304N11280,30/10/2008 6:00,-79.6,11.1
   2008304N06270,31/10/2008 6:00,-92.4,7.3
   2008304N09232,30/10/2008 12:00,-130.5,8.5
   2008304N06325,1/11/2008 0:00,-32.4,12.2
   2008305N06181,1/11/2008 0:00,-178,5.4
   2008306N07160,2/11/2008 6:00,160.1,5.7
   2008306N17279,1/11/2008 0:00,-81.4,16.6
   2008306N08205,2/11/2008 18:00,-147.2,8.5
   2008307N06334,2/11/2008 0:00,-26.1,5.5
   2008307N07181,2/11/2008 18:00,172.4,9.9
   2008307N04175,3/11/2008 6:00,179.2,4.3
   2008307N06186,3/11/2008 6:00,-172.1,6.8
   2008307N08228,3/11/2008 6:00,-138.1,6.7
   2008308S20186,3/11/2008 12:00,-176.6,-22.1
   2008308N03005,4/11/2008 0:00,0.7,5.4
   2008308N13329,4/11/2008 0:00,-25.8,7.7
   2008308N06141,4/11/2008 0:00,137.9,6.7
   2008308N12218,5/11/2008 18:00,-155.1,10.9
   2008308N04158,4/11/2008 6:00,151.8,5.7
   2008308N14280,4/11/2008 0:00,-80,15.5
   2008308S10081,4/11/2008 18:00,85.9,-13.1
   2008308S07050,4/11/2008 6:00,44.9,-8
   2008309N13191,5/11/2008 12:00,-177.1,8.1
   2008309N06230,5/11/2008 18:00,-132.3,7.9
   2008310S10070,5/11/2008 12:00,70.2,-10
   2008310S13077,5/11/2008 6:00,77.2,-12.5
   2008310N14319,7/11/2008 0:00,-44.8,20.1
   2008311S07103,6/11/2008 12:00,104.7,-7.7
   2008311N09325,9/11/2008 6:00,-35.4,4.5
   2008311N11128,7/11/2008 6:00,128.8,8
   2008311N10319,8/11/2008 0:00,-38.2,9.4
   2008312S20183,8/11/2008 0:00,-175.7,-16.7
   2008312S05155,9/11/2008 6:00,157.3,5.1
   2008312N07097,9/11/2008 18:00,95.5,8.5
   2008312N06209,8/11/2008 6:00,-149.9,6.4
   2008313S07101,8/11/2008 6:00,103.1,-7.6
   2008313N10191,8/11/2008 12:00,-169.8,10.8
   2008313S16192,9/11/2008 6:00,-164.2,-17.2
   2008314N09142,9/11/2008 18:00,143.1,8.1
   2008314N07080,10/11/2008 6:00,83.3,9.9
   2008314N12229,9/11/2008 12:00,-131.4,12.3
   2008315N05166,10/11/2008 6:00,168.8,6.8
   2008315N16182,11/11/2008 12:00,176.2,14.6
   2008315N01063,13/11/2008 0:00,60.3,3.5
   2008315N08326,12/11/2008 0:00,-36.2,7.6
   2008315S25192,11/11/2008 6:00,-166.8,-23.6
   2008316N06282,12/11/2008 6:00,-77.7,5.9
   2008316N24133,12/11/2008 0:00,134.7,23.9
   2008316N08199,12/11/2008 18:00,-155.9,5.8
   2008317S10193,13/11/2008 0:00,-165.6,-13.7
   2008317N08215,13/11/2008 6:00,-143.5,8.7
   2008317N07196,12/11/2008 18:00,-164.1,7.2
   2008318N09192,14/11/2008 6:00,-171.9,6.8
   2008318N09312,15/11/2008 0:00,-53.4,9.6
   2008318S03071,14/11/2008 6:00,67,-6.3
   2008319N02067,14/11/2008 18:00,64.1,-2
   2008319S02096,14/11/2008 12:00,93.9,0
   2008320N08211,16/11/2008 6:00,-150.8,7.2
   2008321N18321,16/11/2008 6:00,-39.3,17.6
   2008321N02009,16/11/2008 12:00,7.6,3.2
   2008321N04332,17/11/2008 6:00,-26.9,4.4
   2008322S26218,19/11/2008 6:00,-139.8,-20.9
   2008322S09107,18/11/2008 18:00,106.5,-8.8
   2008322S01149,18/11/2008 6:00,147,-2.9
   2008322N08263,18/11/2008 0:00,-98.2,7.3
   2008322S23188,18/11/2008 0:00,-167.3,-23.7
   2008323N06159,19/11/2008 12:00,160.1,0
   2008324N08209,20/11/2008 0:00,-150.8,7.6
   2008325N07252,21/11/2008 0:00,-106.6,7.3
   2008325S29154,20/11/2008 18:00,159.1,-28.9
   2008325N12280,20/11/2008 18:00,-79.8,11.8
   2008325N07069,21/11/2008 12:00,66.6,8.3
   2008326N07113,22/11/2008 0:00,113.2,10.3
   2008326N09086,21/11/2008 12:00,86.3,7.8
   2008326N07079,22/11/2008 12:00,82.6,12.1
   2008326N07072,21/11/2008 18:00,73.6,7.4
   2008326N09251,22/11/2008 6:00,-116.7,8.5
   2008327S26160,23/11/2008 12:00,165.6,-29.2
   2008327S13144,23/11/2008 6:00,136.2,-13.9
   2008327N02126,23/11/2008 12:00,127.2,4.4
   2008328S20156,23/11/2008 12:00,157.5,-19
   2008328S13181,23/11/2008 6:00,-177.6,-15.4
   2008328N09211,23/11/2008 18:00,-149.9,8.1
   2008328N14282,24/11/2008 6:00,-79.6,12.6
   2008328S10180,24/11/2008 0:00,177.3,-8.9
   2008329S17160,24/11/2008 18:00,165,-17.9
   2008329S12119,24/11/2008 6:00,119,-11.7
   2008329N06281,24/11/2008 18:00,-79.4,6.4
   2008329N05188,25/11/2008 0:00,-174.2,5.5
   2008330S28213,26/11/2008 0:00,-148.7,-28.4
   2008330N11283,26/11/2008 6:00,-78.2,9.7
   2008330S25171,26/11/2008 12:00,170.8,-19.7
   2008330N11117,25/11/2008 18:00,117.1,11.4
   2008330N03124,27/11/2008 0:00,128.1,4.6
   2008331N09234,27/11/2008 6:00,-127.9,12.4
   2008331S10113,27/11/2008 6:00,122.6,-13.9
   2008331S11123,26/11/2008 6:00,122.4,-10.6
   2008332S23174,28/11/2008 0:00,-178.9,-22.5
   2008332N06326,28/11/2008 6:00,-32.9,7.4
   2008333S19178,28/11/2008 12:00,178,-15.8
   2008333S20206,28/11/2008 18:00,-158.5,-17.9
   2008333N05104,29/11/2008 18:00,95.9,2.5
   2008333N10223,29/11/2008 0:00,-129.7,11
   2008333N30197,28/11/2008 18:00,-163.3,29.6
   2008334S11120,30/11/2008 0:00,119.7,-12
   2008334N13114,30/11/2008 6:00,114.6,12.7
   2008334N17072,30/11/2008 12:00,69.7,18.9
   2008336S16209,1/12/2008 6:00,-153.2,-13.4
   2008336N02155,1/12/2008 12:00,155,2.3
   2008338N13125,4/12/2008 0:00,123.2,14.1
   2008338N12118,3/12/2008 18:00,117.6,12.3
   2008339N07109,5/12/2008 0:00,108.9,9.9
   2008339S22200,4/12/2008 12:00,-158.6,-22
   2008340N05112,7/12/2008 18:00,113.7,9.2
   2008340S12181,6/12/2008 18:00,-176.2,-11.8
   2008340S12194,6/12/2008 0:00,-167,-12.6
   2008341S02097,7/12/2008 0:00,91.9,-1.2
   2008341S10164,6/12/2008 6:00,162.2,-7.7
   2008341S17197,7/12/2008 6:00,-166.8,-16.5
   2008341N13127,7/12/2008 12:00,126.3,11.8
   2008342S19202,8/12/2008 6:00,-166,-15.2
   2008342S10187,9/12/2008 6:00,-173.6,-12.5
   2008342N14177,8/12/2008 12:00,178,8.6
   2008342N03112,7/12/2008 18:00,109.3,6.1
   2008343S09112,9/12/2008 0:00,113.3,-11
   2008343N04113,8/12/2008 18:00,113.2,4.4
   2008343S09178,8/12/2008 18:00,177.8,-8.5
   2008343S07110,10/12/2008 12:00,111.1,-4.8
   2008343S24198,9/12/2008 18:00,-153.4,-29.7
   2008344S17170,10/12/2008 18:00,173,-10.8
   2008344S14125,9/12/2008 18:00,125.1,-14.3
   2008345S06082,10/12/2008 12:00,79.9,-6.4
   2008345S12057,10/12/2008 18:00,56.3,-12.7
   2008345S22208,11/12/2008 6:00,-145.9,-23.4
   2008346S07162,11/12/2008 12:00,158.2,-4.6
   2008346N01096,13/12/2008 6:00,85,-4.5
   2008346S10118,12/12/2008 18:00,121.8,-10.6
   2008346S02141,12/12/2008 12:00,137.7,1.2
   2008346S20180,12/12/2008 6:00,-178.1,-20.1
   2008347N02096,15/12/2008 0:00,90.8,5.2
   2008348S00108,14/12/2008 0:00,106.6,3.3
   2008348S07173,14/12/2008 18:00,166.4,-5.8
   2008349S24228,14/12/2008 18:00,-131.1,-23.7
   2008349S08106,16/12/2008 0:00,110.8,3.5
   2008349S04149,15/12/2008 0:00,147.9,-4.2
   2008351N07066,17/12/2008 6:00,64.1,6
   2008351N05085,18/12/2008 12:00,85.6,6.4
   2008352N06127,17/12/2008 6:00,127.2,6.9
   2008353N02110,18/12/2008 12:00,110.8,3.6
   2008353N09127,19/12/2008 0:00,127.4,9.4
   2008353S19043,19/12/2008 12:00,39.9,-19.3
   2008353S06166,19/12/2008 6:00,168.9,-8.1
   2008353S05159,20/12/2008 0:00,154.2,-7.7
   2008354S13139,21/12/2008 6:00,135.9,-10.4
   2008354N00129,20/12/2008 0:00,128.1,-0.6
   2008355N07118,20/12/2008 18:00,117.5,7.4
   2008355S23212,20/12/2008 18:00,-147.1,-21.4
   2008355S20167,21/12/2008 0:00,167.9,-18.9
   2008356N04111,22/12/2008 6:00,110.5,6
   2008357S22176,22/12/2008 0:00,175.5,-22
   2008357S09157,23/12/2008 0:00,153,-9.1
   2008357S06104,23/12/2008 6:00,105.7,-2.4
   2008358S19205,23/12/2008 12:00,-155.1,-18.5
   2008359S10159,25/12/2008 0:00,156.7,-10.8
   2008359N07110,24/12/2008 18:00,115.1,9
   2008359S16195,25/12/2008 6:00,-162.2,-15.1
   2008359S02139,25/12/2008 6:00,141.2,-0.3
   2008360S08096,25/12/2008 18:00,99,-5.9
   2008360S07075,25/12/2008 18:00,73.8,-11.4
   2008360N06120,25/12/2008 18:00,113.4,5.8
   2008360N02153,26/12/2008 12:00,151.2,-4.3
   2008360N01072,26/12/2008 0:00,73.9,0.1
   2008361S03123,26/12/2008 6:00,124.2,-3.2
   2008362S12142,28/12/2008 18:00,137.2,-8.4
   2008362N08128,28/12/2008 0:00,129.5,5.5
   2008362N04139,28/12/2008 12:00,136.4,2
   2008362S08178,28/12/2008 0:00,177.7,-10
   2008363N07112,28/12/2008 18:00,114.3,5
   2008363S01097,28/12/2008 18:00,99.1,2.7
   2008363N13142,29/12/2008 0:00,137.6,12.2
   2008363N04151,29/12/2008 18:00,147.8,4.5
   2008364S09114,30/12/2008 0:00,114.3,-5.8
   2008364S25169,30/12/2008 6:00,-180,-29.8
   2008364S11122,29/12/2008 12:00,121.8,-11.1
   2008364S09175,29/12/2008 18:00,172.6,-8.6
   2008364N07090,30/12/2008 6:00,89.1,6.2
   2008364N04130,30/12/2008 18:00,128.4,4.7
   2008365N06161,31/12/2008 12:00,155.6,6.7
   2008365S12171,30/12/2008 12:00,171.4,-11.8
   2008365S23214,1/01/2009 18:00,-154.6,-15.7
   2008365S22179,31/12/2008 6:00,178.3,-20.3
   2008366N03134,1/01/2009 12:00,128,7.2
   2008366S03096,31/12/2008 18:00,96.6,-3.3
   2008366S08071,2/01/2009 12:00,70.7,-7.3
   2009001N08120,4/01/2009 6:00,112,5.9
   2009001S14201,2/01/2009 12:00,-165.1,-11.2
   2009001S20149,3/01/2009 0:00,158.9,-23.8
   2009002S22036,4/01/2009 0:00,37.8,-23.1
   2009002S16166,2/01/2009 12:00,167.1,-14.7
   2009003N12133,7/01/2009 0:00,130,14
   2009003S12187,4/01/2009 6:00,-177.1,-11.4
   2009003S12160,4/01/2009 0:00,162.1,-12.5
   2009005S07052,5/01/2009 18:00,50,-11.2
   2009005N06112,5/01/2009 18:00,111.1,7.2
   2009005S20160,5/01/2009 18:00,161,-19.9
   2009005S16188,6/01/2009 0:00,-173.8,-15.9
   2009005S10174,6/01/2009 18:00,178.4,-14.3
   2009006S27181,7/01/2009 0:00,-178.8,-23.9
   2009007S16138,7/01/2009 0:00,138.3,-16
   2009007S14212,7/01/2009 12:00,-145.8,-16.4
   2009007S17219,8/01/2009 12:00,-150.2,-9.8
   2009008S10141,9/01/2009 12:00,137.8,-14.2
   2009008S11168,10/01/2009 6:00,170.4,-11.2
   2009008S06109,10/01/2009 12:00,117,-5.9
   2009009S17146,12/01/2009 0:00,159,-13.3
   2009009S22182,12/01/2009 0:00,-175.7,-14.7
   2009009S14125,9/01/2009 18:00,129.1,-13.9
   2009010S16171,11/01/2009 6:00,-179.2,-14.1
   2009010N04112,11/01/2009 18:00,113.6,7.7
   2009010N10127,11/01/2009 0:00,126,10.1
   2009011N03157,12/01/2009 0:00,156.2,8.2
   2009011N10140,12/01/2009 18:00,137.7,3.1
   2009012N07116,12/01/2009 12:00,114.3,7.2
   2009012S17170,12/01/2009 18:00,172,-16.7
   2009012N14132,13/01/2009 0:00,131.1,12.9
   2009013S12117,13/01/2009 18:00,115.7,-12.5
   2009013S08162,14/01/2009 0:00,159.6,-6.7
   2009014S19189,15/01/2009 6:00,-176.2,-19.1
   2009014S16043,15/01/2009 12:00,42.4,-14.9
   2009014N05148,15/01/2009 6:00,148.8,5.1
   2009015S15176,16/01/2009 18:00,171.7,-13.1
   2009015N02118,15/01/2009 18:00,118.1,2
   2009015N05123,17/01/2009 6:00,127.3,10.4
   2009016N06153,16/01/2009 12:00,156.3,8.8
   2009017S12120,17/01/2009 18:00,118.5,-10.9
   2009017N05133,18/01/2009 0:00,134.6,7.7
   2009017S17165,17/01/2009 12:00,165.2,-17.4
   2009017S17216,18/01/2009 6:00,-148.7,-15.6
   2009017S08181,18/01/2009 12:00,-179.2,-10.1
   2009017N05166,19/01/2009 0:00,164.2,4.9
   2009017S16146,18/01/2009 18:00,146.6,-15.5
   2009018N02119,19/01/2009 18:00,123.6,1.5
   2009018N07150,20/01/2009 6:00,147.2,5.8
   2009019S13142,20/01/2009 0:00,145.9,-15.3
   2009019S18169,20/01/2009 18:00,170.1,-11.6
   2009021S08192,22/01/2009 18:00,-168.3,-10.2
   2009021S04093,22/01/2009 6:00,93.8,-1.5
   2009022S10179,23/01/2009 0:00,175,-10.4
   2009022S00089,24/01/2009 0:00,87.5,-5.9
   2009022S12195,25/01/2009 0:00,-160.2,-23.9
   2009023N03160,24/01/2009 12:00,156,2
   2009023S09168,24/01/2009 6:00,165.9,-7.2
   2009023S13187,24/01/2009 0:00,-174.9,-11.1
   2009023N09127,25/01/2009 0:00,134.1,9.2
   2009023S03066,24/01/2009 12:00,64.4,-4.4
   2009025S09171,26/01/2009 0:00,168.8,-12.2
   2009026S12127,26/01/2009 18:00,127.2,-12.7
   2009026S08155,29/01/2009 0:00,167.7,-8.8
   2009026S07074,29/01/2009 6:00,68.3,-2.6
   2009027S06158,28/01/2009 0:00,161.8,-2.9
   2009027S17140,28/01/2009 18:00,138.7,-13.2
   2009028S18160,28/01/2009 6:00,160.8,-17.9
   2009028S11205,28/01/2009 6:00,-156.4,-10.6
   2009028N03110,28/01/2009 6:00,110.1,2.7
   2009028S06178,29/01/2009 18:00,170.9,-5
   2009029S04093,30/01/2009 18:00,90.3,-0.7
   2009030S19183,31/01/2009 6:00,176.5,-18.7
   2009030S17162,31/01/2009 6:00,164.4,-16.2
   2009031N05126,31/01/2009 12:00,121.1,2
   2009031S00070,1/02/2009 0:00,69.3,0
   2009032S06131,1/02/2009 12:00,130.3,-4.8
   2009033S12173,2/02/2009 0:00,172.5,-12.2
   2009033S04099,2/02/2009 12:00,99.2,-3.3
   2009034S02117,3/02/2009 0:00,117.1,-1.6
   2009034S18148,4/02/2009 12:00,147.1,-14.5
   2009035S02093,4/02/2009 0:00,93.3,-2
   2009035S07138,4/02/2009 6:00,134.8,-10.5
   2009035S13160,5/02/2009 0:00,157.8,-11.1
   2009036S09150,6/02/2009 0:00,148.1,-7.9
   2009036S17124,8/02/2009 0:00,122.5,-12.5
   2009037S15157,6/02/2009 6:00,156.3,-14.7
   2009037S19164,7/02/2009 6:00,164,-17.9
   2009037S05088,7/02/2009 6:00,87,-5
   2009039S17040,10/02/2009 6:00,42.2,-14.7
   2009040S13124,9/02/2009 12:00,127.4,-13.4
   2009041S15123,10/02/2009 0:00,122.7,-15.4
   2009042S16198,11/02/2009 12:00,-162.5,-16.4
   2009042S06101,12/02/2009 0:00,101,-5.6
   2009043S11111,13/02/2009 0:00,113.5,-13.3
   2009043S20041,13/02/2009 0:00,40.4,-20
   2009044S18119,13/02/2009 18:00,120.5,-17.3
   2009045S13158,15/02/2009 18:00,154.3,-13.6
   2009045S10196,16/02/2009 6:00,-174.1,-9.7
   2009046S21115,16/02/2009 0:00,114.6,-20.9
   2009047S03149,17/02/2009 6:00,151.5,-0.3
   2009047S23154,17/02/2009 0:00,154.5,-18.7
   2009047S16123,17/02/2009 6:00,125.6,-10.5
   2009048S14198,17/02/2009 18:00,-162.4,-14.3
   2009048S08073,19/02/2009 6:00,70,-10.5
   2009050S08061,20/02/2009 12:00,51.4,-9
   2009050S12213,19/02/2009 18:00,-146.8,-12.1
   2009051S21198,20/02/2009 6:00,-163.8,-23.5
   2009051S05209,21/02/2009 18:00,-145.1,-12.4
   2009051S11145,21/02/2009 12:00,151.9,-20.1
   2009053S13211,22/02/2009 0:00,-149,-13.2
   2009053S19190,22/02/2009 18:00,-173.6,-12.9
   2009054S02141,24/02/2009 0:00,140.9,-1
   2009055S19211,24/02/2009 12:00,-148.8,-18.5
   2009055S19192,25/02/2009 18:00,-175.4,-21.2
   2009056S16124,26/02/2009 0:00,124.8,-13.2
   2009056S11082,25/02/2009 18:00,79.9,-11.7
   2009057S18199,26/02/2009 6:00,-159.7,-20
   2009057S10160,27/02/2009 6:00,159.7,-13.6
   2009058S18119,27/02/2009 12:00,120.2,-19.5
   2009058S16217,28/02/2009 6:00,-139.1,-16.6
   2009059S01117,1/03/2009 6:00,121.6,3.8
   2009059S20161,2/03/2009 0:00,156.7,-15.8
   2009059S15151,1/03/2009 0:00,152.6,-10.1
   2009059S20216,2/03/2009 0:00,-137.5,-21.8
   2009060S07118,2/03/2009 18:00,120.1,-10.4
   2009060S14165,1/03/2009 18:00,164.9,-13.7
   2009060S25218,2/03/2009 6:00,-141.4,-21.6
   2009061S05125,2/03/2009 6:00,125.3,-5
